0, 435, 113, 346, 5205, 0, 
0, 1271, 1122, 351, 5381, 0, 
0, 5085, 4807, 352, 5989, 0, 
0, 5244, 10027, 359, 5989, 0, 
0, 5928, 10054, 1259, 5989, 0, 
0, 13082, 10297, 1260, 5989, 0, 
0, 13083, 10366, 1262, 5989, 0, 
0, 13083, 11227, 1360, 5989, 0, 
0, 13083, 11270, 1412, 5989, 0, 
0, 13083, 11306, 1415, 5989, 0, 
0, 13083, 11323, 1446, 5989, 0, 
0, 13083, 11350, 4431, 5989, 0, 
0, 13083, 11370, 4433, 5989, 0, 
0, 13083, 11534, 4679, 5989, 0, 
0, 13083, 11553, 4696, 5989, 0, 
0, 13083, 11569, 4700, 5989, 0, 
0, 13083, 11576, 4703, 5989, 0, 
0, 13083, 11589, 4707, 5989, 0, 
0, 13083, 11602, 4710, 5989, 0, 
0, 13083, 11605, 4714, 5989, 0, 
0, 13083, 11611, 4724, 5989, 0, 
0, 13083, 11624, 4728, 5989, 0, 
0, 13083, 11647, 4731, 5989, 0, 
0, 13083, 11661, 4739, 5989, 0, 
0, 13083, 11663, 4756, 5989, 0, 
0, 13083, 11671, 4758, 5989, 0, 
0, 13083, 11674, 5059, 5989, 0, 
0, 13083, 11686, 5064, 5989, 0, 
0, 13083, 11693, 5066, 5989, 0, 
0, 13083, 11697, 5070, 5989, 0, 
0, 13083, 11855, 5072, 5989, 0, 
0, 13083, 11910, 5075, 5989, 0, 
0, 13083, 12012, 5080, 5989, 0, 
0, 13083, 12021, 5087, 5989, 0, 
0, 13083, 13126, 5281, 5989, 0, 
0, 13083, 13129, 5821, 5989, 0, 
0, 13083, 13148, 5930, 5989, 0, 
0, 13083, 13152, 5944, 5989, 0, 
0, 13083, 13152, 5953, 5989, 0, 
0, 13083, 13152, 5957, 5989, 0, 
0, 13083, 13152, 6751, 5989, 0, 
0, 13083, 13152, 6752, 5989, 0, 
